index,attr_1,attr_2,utility
44,2,3,6.50503556966838
44,3,1,3.401958550374085
44,3,2,7.173449709950607
44,3,3,9.600098223154097
45,1,1,1.123665287272501
45,1,2,3.328731531660218
45,1,3,5.16505959116144
45,2,1,4.108964170081887
45,2,2,9.109506968555158
45,2,3,12.380999635521263
45,3,1,6.474929632765591
45,3,2,13.653188717130451
45,3,3,18.271815938417458
46,1,1,1.2315273167235927
46,1,2,3.6482606143590597
46,1,3,5.660860089805298
46,2,1,4.50338875482869
46,2,2,9.983939880256326
46,2,3,13.569467200059183
46,3,1,7.09646618698126
46,3,2,14.963775294992141
46,3,3,20.025750291643202
47,1,1,2.039704042243962
47,1,2,6.04239290612323
47,1,3,9.375739418003432
47,2,1,7.458689809218188
47,2,2,16.53579441945106
47,2,3,22.474285972553567
47,3,1,11.753446773509133
47,3,2,24.78359395033717
47,3,3,33.16743629163084
48,1,1,0.16915335660453293
48,1,2,0.501097718505141
48,1,3,0.7775332893197364
48,2,1,0.6185517069982729
48,2,2,1.3713191091661823
48,2,3,1.8638002527882962
48,3,1,0.9747173767545996
48,3,2,2.055311956342101
48,3,3,2.750586880498676
49,1,1,0.32586577680191453
49,1,2,0.9653405677080665
49,1,3,1.4978803518861645
49,2,1,1.1916100072692317
49,2,2,2.6417800729576086
49,2,3,3.5905212250584873
49,3,1,1.8777459786449797
49,3,2,3.959459278065153
49,3,3,5.298872859912473
50,1,1,0.6083797823503466
50,1,2,1.8022564082671202
50,1,3,2.796489190766753
50,2,1,2.2246933813784
50,2,2,4.932109169538267
50,2,3,6.703375060932599
50,3,1,3.5056847669268953
50,3,2,7.392169246660782
50,3,3,9.892806629937489
51,1,1,0.475168880614696
51,1,2,1.4076341537657973
51,1,3,2.184169620650738
51,2,1,1.7375742823941245
51,2,2,3.8521740221297813
51,2,3,5.235603345887546
51,3,1,2.7380796581589344
51,3,2,5.773579083578798
51,3,3,7.726676639918358
52,1,1,0.4164406227346742
52,1,2,1.2336583212656937
52,1,3,1.9142182792048337
52,2,1,1.5228196662876843
52,2,2,3.3760665188823107
52,2,3,4.588511593883451
52,3,1,2.399668085304291
52,3,2,5.059996491906383
52,3,3,6.771701941916994
53,1,1,0.6346350878980415
53,1,2,1.8800347862591338
53,1,3,2.9171747892933078
53,2,1,2.320702496363072
53,2,2,5.144959821380348
53,2,3,6.99266666057394
53,3,1,3.6569764886109675
53,3,2,7.711186524785228
53,3,3,10.319741693081474
54,1,1,0.9244929906108303
54,1,2,2.7387060929104106
54,1,3,4.249540714839212
54,2,1,3.380640673818844
54,2,2,7.494825581728067
54,2,3,10.186438532401544
54,3,1,5.327233232166646
54,3,2,11.233129127902782
54,3,3,15.033093886704414
55,1,1,0.2234632428444235
55,1,2,0.6619846239344455
55,1,3,1.027175066097527
55,2,1,0.8171494381630477
55,2,2,1.81160706036258
55,2,3,2.462208594985504
55,3,1,1.2876688363661806
55,3,2,2.715208755182421
55,3,3,3.6337148513025106
56,1,1,0.5848595242927893
56,1,2,1.7325802996289172
56,1,3,2.6883755595610954
56,2,1,2.1386856540558186
56,2,2,4.741431432044384
56,2,3,6.444219323244171
